,zipcode,price_mean,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,m²_living,m²_lot,dormitory_type,age_build,footage,basement,renovation,level,condition_type,year,month,season
16611,98119.0,849448.0163043478,3880900245.0,2015-02-02,700000.0,6.0,3.0,2790.0,4550.0,2.0,0.0,0.0,4.0,8.0,2790.0,0.0,1907.0,0.0,47.627,-122.361,259.191,422.695,house,build <1955,Less than 100m²,no,no,High,regular,2015.0,2.0,winter
16612,98119.0,849448.0163043478,5113400535.0,2014-05-07,750000.0,3.0,2.0,2520.0,5401.0,1.0,0.0,0.0,4.0,7.0,1360.0,1160.0,1946.0,0.0,47.6452,-122.373,234.108,501.75289999999995,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,5.0,spring
16613,98119.0,849448.0163043478,7012200215.0,2014-12-31,795000.0,3.0,3.0,2260.0,3727.0,2.0,0.0,0.0,3.0,8.0,1880.0,380.0,2003.0,0.0,47.6422,-122.361,209.95399999999998,346.2383,house,build > 1955,Less than 100m²,yes,no,High,regular,2014.0,12.0,fall
16616,98119.0,849448.0163043478,1972205338.0,2015-04-18,550000.0,3.0,3.0,1450.0,1091.0,2.0,0.0,0.0,3.0,8.0,1200.0,250.0,2007.0,0.0,47.6475,-122.359,134.70499999999998,101.3539,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,4.0,spring
16617,98119.0,849448.0163043478,7443000985.0,2014-08-15,475000.0,5.0,2.0,2010.0,3600.0,1.0,0.0,0.0,3.0,6.0,1510.0,500.0,1912.0,0.0,47.6522,-122.366,186.72899999999998,334.44,house,build <1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
16620,98119.0,849448.0163043478,2770604365.0,2014-06-23,649950.0,3.0,2.0,1500.0,1375.0,2.0,0.0,0.0,3.0,9.0,1200.0,300.0,2014.0,0.0,47.6451,-122.375,139.35,127.7375,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,6.0,spring
16621,98119.0,849448.0163043478,2770604079.0,2014-10-29,659950.0,3.0,2.0,1610.0,1246.0,2.0,0.0,1.0,3.0,9.0,1080.0,530.0,2014.0,0.0,47.6423,-122.375,149.569,115.7534,house,build > 1955,Less than 100m²,yes,no,High,regular,2014.0,10.0,fall
16624,98119.0,849448.0163043478,4232902615.0,2015-04-28,819000.0,3.0,1.0,1300.0,3600.0,2.0,0.0,0.0,3.0,7.0,1300.0,0.0,1900.0,0.0,47.6345,-122.366,120.77,334.44,house,build <1955,Less than 100m²,no,no,High,regular,2015.0,4.0,spring
16625,98119.0,849448.0163043478,2397101270.0,2015-01-26,716000.0,3.0,2.0,1420.0,3600.0,1.0,0.0,0.0,4.0,7.0,1420.0,0.0,1904.0,0.0,47.6367,-122.364,131.918,334.44,house,build <1955,Less than 100m²,no,no,High,regular,2015.0,1.0,winter
16627,98119.0,849448.0163043478,2771601730.0,2014-06-29,530000.0,2.0,1.0,840.0,3400.0,1.0,0.0,2.0,4.0,7.0,840.0,0.0,1924.0,0.0,47.6403,-122.372,78.036,315.86,apartament,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
16628,98119.0,849448.0163043478,2770604920.0,2014-09-03,497000.0,3.0,3.0,2060.0,1850.0,2.0,0.0,0.0,3.0,8.0,1400.0,660.0,2007.0,0.0,47.6543,-122.373,191.374,171.86499999999998,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,9.0,summer
16629,98119.0,849448.0163043478,2533300130.0,2014-07-16,800000.0,3.0,2.0,1630.0,2640.0,2.0,0.0,0.0,5.0,8.0,1630.0,0.0,1919.0,0.0,47.6452,-122.371,151.427,245.256,house,build <1955,Less than 100m²,no,no,High,good,2014.0,7.0,summer
16630,98119.0,849448.0163043478,7443001470.0,2014-05-20,755000.0,6.0,2.0,2150.0,4505.0,1.0,0.0,0.0,3.0,7.0,1270.0,880.0,1952.0,0.0,47.6514,-122.369,199.73499999999999,418.5145,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,5.0,spring
16631,98119.0,849448.0163043478,7871500345.0,2014-12-02,792500.0,3.0,1.0,1960.0,2400.0,2.0,0.0,0.0,3.0,8.0,1330.0,630.0,1911.0,0.0,47.6423,-122.37,182.084,222.95999999999998,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,12.0,fall
16632,98119.0,849448.0163043478,7011201470.0,2014-10-15,625000.0,2.0,1.0,2160.0,2192.0,1.0,0.0,0.0,5.0,8.0,1170.0,990.0,1925.0,0.0,47.6364,-122.371,200.664,203.6368,apartament,build <1955,Less than 100m²,yes,no,Medium,good,2014.0,10.0,fall
16633,98119.0,849448.0163043478,2867100005.0,2015-04-07,710000.0,2.0,1.0,1700.0,3040.0,1.0,0.0,0.0,3.0,8.0,1460.0,240.0,1914.0,0.0,47.6442,-122.369,157.93,282.416,apartament,build <1955,Less than 100m²,yes,no,High,regular,2015.0,4.0,spring
16635,98119.0,849448.0163043478,2771104830.0,2014-06-11,800000.0,4.0,3.0,2690.0,4000.0,2.0,0.0,3.0,4.0,9.0,2120.0,570.0,1909.0,1989.0,47.6418,-122.372,249.90099999999998,371.59999999999997,house,build <1955,Less than 100m²,yes,yes,High,regular,2014.0,6.0,spring
16636,98119.0,849448.0163043478,2770604103.0,2014-07-31,450000.0,3.0,2.0,1530.0,762.0,2.0,0.0,0.0,3.0,8.0,1050.0,480.0,2007.0,0.0,47.642,-122.374,142.137,70.7898,house,build > 1955,More than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
16637,98119.0,849448.0163043478,2749600095.0,2014-08-19,595000.0,2.0,1.0,870.0,4800.0,1.0,0.0,0.0,3.0,7.0,870.0,0.0,1924.0,0.0,47.6509,-122.37,80.823,445.91999999999996,apartament,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,8.0,summer
16639,98119.0,849448.0163043478,7871500440.0,2014-10-14,750000.0,4.0,1.0,2100.0,3400.0,1.0,0.0,0.0,5.0,7.0,1100.0,1000.0,1915.0,0.0,47.6429,-122.371,195.09,315.86,house,build <1955,Less than 100m²,yes,no,High,good,2014.0,10.0,fall
16640,98119.0,849448.0163043478,2867100190.0,2014-06-18,650000.0,5.0,1.0,1260.0,4500.0,1.0,0.0,0.0,3.0,7.0,1260.0,0.0,1926.0,0.0,47.6452,-122.369,117.054,418.05,house,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
16641,98119.0,849448.0163043478,2652500285.0,2014-10-28,817000.0,3.0,1.0,2310.0,3360.0,1.0,0.0,0.0,3.0,8.0,1790.0,520.0,1926.0,0.0,47.6431,-122.359,214.599,312.144,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,10.0,fall
16644,98119.0,849448.0163043478,4232901990.0,2014-05-16,605000.0,2.0,1.0,910.0,3600.0,1.0,0.0,0.0,4.0,7.0,910.0,0.0,1909.0,0.0,47.6341,-122.361,84.539,334.44,apartament,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,5.0,spring
16645,98119.0,849448.0163043478,6905200050.0,2014-10-09,606400.0,3.0,3.0,1800.0,5000.0,1.0,0.0,2.0,3.0,8.0,1500.0,300.0,1929.0,0.0,47.6475,-122.371,167.22,464.5,house,build <1955,Less than 100m²,yes,no,Medium,regular,2014.0,10.0,fall
16651,98119.0,849448.0163043478,7011201016.0,2014-10-01,585000.0,3.0,2.0,1700.0,1156.0,2.0,0.0,2.0,3.0,9.0,1320.0,380.0,2002.0,0.0,47.6373,-122.369,157.93,107.3924,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,10.0,fall
16652,98119.0,849448.0163043478,2771104965.0,2015-01-30,825000.0,2.0,1.0,2050.0,4000.0,1.0,0.0,2.0,3.0,8.0,2050.0,0.0,1979.0,0.0,47.6415,-122.373,190.445,371.59999999999997,apartament,build > 1955,Less than 100m²,no,no,High,regular,2015.0,1.0,winter
16653,98119.0,849448.0163043478,2770604575.0,2015-05-06,560000.0,3.0,1.0,1930.0,6000.0,1.0,0.0,0.0,3.0,8.0,1130.0,800.0,1956.0,0.0,47.6516,-122.375,179.297,557.4,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,5.0,spring
16655,98119.0,849448.0163043478,5113400113.0,2014-06-19,756000.0,4.0,2.0,2160.0,5600.0,1.0,0.0,0.0,5.0,7.0,1080.0,1080.0,1947.0,0.0,47.6442,-122.372,200.664,520.24,house,build <1955,Less than 100m²,yes,no,High,good,2014.0,6.0,spring
16658,98119.0,849448.0163043478,2771602450.0,2014-08-26,370000.0,2.0,1.0,1010.0,2102.0,2.0,0.0,0.0,3.0,7.0,1010.0,0.0,1984.0,0.0,47.6374,-122.375,93.829,195.2758,apartament,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
16659,98119.0,849448.0163043478,6169901006.0,2014-07-15,600000.0,2.0,1.0,1180.0,2160.0,1.0,0.0,1.0,3.0,7.0,940.0,240.0,1909.0,0.0,47.6313,-122.368,109.622,200.664,apartament,build <1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
16660,98119.0,849448.0163043478,7443000652.0,2014-11-03,365000.0,2.0,1.0,790.0,1123.0,2.0,0.0,0.0,3.0,8.0,700.0,90.0,2003.0,0.0,47.651,-122.368,73.39099999999999,104.3267,apartament,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,11.0,fall
16661,98119.0,849448.0163043478,2770604410.0,2014-10-29,608000.0,3.0,2.0,1760.0,1472.0,3.0,0.0,0.0,3.0,8.0,1640.0,120.0,2006.0,0.0,47.6473,-122.374,163.504,136.7488,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,10.0,fall
16662,98119.0,849448.0163043478,7011201550.0,2014-07-07,780000.0,4.0,2.0,2600.0,4800.0,1.0,0.0,2.0,3.0,8.0,1400.0,1200.0,1953.0,0.0,47.637,-122.371,241.54,445.91999999999996,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,7.0,summer
16663,98119.0,849448.0163043478,1794500695.0,2015-03-04,750000.0,2.0,1.0,1110.0,3600.0,1.0,0.0,0.0,5.0,7.0,1110.0,0.0,1904.0,0.0,47.6382,-122.359,103.119,334.44,apartament,build <1955,Less than 100m²,no,no,High,good,2015.0,3.0,winter
16664,98119.0,849448.0163043478,7015200800.0,2015-03-09,750000.0,3.0,2.0,1760.0,5488.0,1.0,0.0,0.0,3.0,7.0,1540.0,220.0,1927.0,0.0,47.6479,-122.367,163.504,509.8352,house,build <1955,Less than 100m²,yes,no,High,regular,2015.0,3.0,winter
16666,98119.0,849448.0163043478,7011200830.0,2014-09-09,783200.0,4.0,2.0,1590.0,5400.0,1.0,0.0,2.0,3.0,7.0,990.0,600.0,1900.0,0.0,47.637,-122.367,147.71099999999998,501.65999999999997,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,9.0,summer
16667,98119.0,849448.0163043478,7011200160.0,2014-11-13,595000.0,3.0,1.0,2060.0,3600.0,1.0,0.0,0.0,3.0,7.0,1180.0,880.0,1905.0,1985.0,47.6389,-122.371,191.374,334.44,house,build <1955,Less than 100m²,yes,yes,Medium,regular,2014.0,11.0,fall
16668,98119.0,849448.0163043478,2770604080.0,2015-03-24,629950.0,3.0,2.0,1680.0,1620.0,2.0,0.0,0.0,3.0,9.0,1120.0,560.0,2014.0,0.0,47.6425,-122.374,156.072,150.498,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,3.0,winter
16669,98119.0,849448.0163043478,2397101375.0,2015-04-28,595000.0,2.0,1.0,980.0,3600.0,1.0,0.0,0.0,3.0,6.0,980.0,0.0,1907.0,0.0,47.6366,-122.365,91.042,334.44,apartament,build <1955,Less than 100m²,no,no,Medium,regular,2015.0,4.0,spring
16670,98119.0,849448.0163043478,1861400060.0,2014-05-05,740000.0,4.0,1.0,2010.0,3600.0,1.0,0.0,0.0,3.0,7.0,2010.0,0.0,1902.0,0.0,47.6337,-122.371,186.72899999999998,334.44,house,build <1955,Less than 100m²,no,no,High,regular,2014.0,5.0,spring
16673,98119.0,849448.0163043478,2425039017.0,2014-09-04,808250.0,3.0,2.0,1750.0,2640.0,1.0,0.0,0.0,3.0,8.0,1010.0,740.0,1914.0,2005.0,47.6419,-122.368,162.575,245.256,house,build <1955,Less than 100m²,yes,yes,High,regular,2014.0,9.0,summer
16674,98119.0,849448.0163043478,7871500685.0,2014-07-08,613000.0,2.0,2.0,1170.0,1890.0,1.0,0.0,1.0,4.0,8.0,1170.0,0.0,1927.0,0.0,47.6402,-122.371,108.693,175.581,apartament,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
16675,98119.0,849448.0163043478,2771602420.0,2014-06-17,472000.0,3.0,2.0,1180.0,1262.0,3.0,0.0,0.0,3.0,8.0,1180.0,0.0,2010.0,0.0,47.6381,-122.375,109.622,117.2398,house,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,6.0,spring
16676,98119.0,849448.0163043478,2397100560.0,2014-11-21,800000.0,3.0,1.0,1510.0,3600.0,1.0,0.0,0.0,5.0,8.0,1230.0,280.0,1910.0,0.0,47.6387,-122.363,140.279,334.44,house,build <1955,Less than 100m²,yes,no,High,good,2014.0,11.0,fall
16677,98119.0,849448.0163043478,2652500070.0,2014-05-08,636000.0,2.0,1.0,1230.0,3600.0,1.0,0.0,0.0,5.0,7.0,1230.0,0.0,1925.0,0.0,47.6423,-122.361,114.267,334.44,apartament,build <1955,Less than 100m²,no,no,Medium,good,2014.0,5.0,spring
16678,98119.0,849448.0163043478,1861400116.0,2015-01-16,605000.0,3.0,3.0,2200.0,2400.0,2.0,0.0,0.0,3.0,8.0,1740.0,460.0,1988.0,0.0,47.6325,-122.371,204.38,222.95999999999998,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,1.0,winter
16680,98119.0,849448.0163043478,976000879.0,2015-04-24,700000.0,4.0,2.0,1930.0,5398.0,1.0,0.0,0.0,3.0,7.0,1430.0,500.0,1953.0,0.0,47.646,-122.363,179.297,501.4742,house,build <1955,Less than 100m²,yes,no,High,regular,2015.0,4.0,spring
16681,98119.0,849448.0163043478,2652500126.0,2015-02-17,570500.0,2.0,1.0,1380.0,1800.0,2.0,0.0,0.0,3.0,7.0,1080.0,300.0,1954.0,0.0,47.6416,-122.361,128.202,167.22,apartament,build <1955,Less than 100m²,yes,no,Medium,regular,2015.0,2.0,winter
16682,98119.0,849448.0163043478,1794501415.0,2014-05-28,840500.0,3.0,2.0,2520.0,5400.0,1.0,0.0,0.0,4.0,8.0,1410.0,1110.0,1906.0,0.0,47.6365,-122.361,234.108,501.65999999999997,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,5.0,spring
16683,98119.0,849448.0163043478,2652500210.0,2014-08-25,608000.0,2.0,1.0,1390.0,3600.0,1.0,0.0,0.0,4.0,7.0,1010.0,380.0,1913.0,0.0,47.6422,-122.36,129.131,334.44,apartament,build <1955,Less than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
16684,98119.0,849448.0163043478,6819100150.0,2014-07-21,677915.0,3.0,2.0,1740.0,3600.0,1.0,0.0,0.0,5.0,7.0,990.0,750.0,1923.0,0.0,47.6448,-122.358,161.646,334.44,house,build <1955,Less than 100m²,yes,no,High,good,2014.0,7.0,summer
16685,98119.0,849448.0163043478,976000790.0,2014-10-20,670000.0,3.0,2.0,1800.0,4763.0,2.0,0.0,0.0,3.0,7.0,1240.0,560.0,1985.0,0.0,47.646,-122.362,167.22,442.48269999999997,house,build > 1955,Less than 100m²,yes,no,High,regular,2014.0,10.0,fall
16686,98119.0,849448.0163043478,5113400264.0,2014-11-19,705000.0,4.0,2.0,1820.0,5001.0,2.0,0.0,0.0,3.0,7.0,1820.0,0.0,1947.0,2002.0,47.6438,-122.373,169.078,464.5929,house,build <1955,Less than 100m²,no,yes,High,regular,2014.0,11.0,fall
16689,98119.0,849448.0163043478,4232903265.0,2014-09-18,614950.0,3.0,1.0,1500.0,2400.0,1.0,0.0,0.0,5.0,7.0,1500.0,0.0,1900.0,0.0,47.6333,-122.362,139.35,222.95999999999998,house,build <1955,Less than 100m²,no,no,Medium,good,2014.0,9.0,summer
16691,98119.0,849448.0163043478,1794500870.0,2015-03-27,710000.0,3.0,1.0,1400.0,2250.0,1.0,0.0,0.0,3.0,7.0,1400.0,0.0,1909.0,0.0,47.6373,-122.358,130.06,209.025,house,build <1955,Less than 100m²,no,no,High,regular,2015.0,3.0,winter
16692,98119.0,849448.0163043478,7015200790.0,2014-06-24,683500.0,3.0,1.0,1820.0,5756.0,1.0,0.0,0.0,3.0,7.0,1640.0,180.0,1946.0,0.0,47.6479,-122.367,169.078,534.7324,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,6.0,spring
16693,98119.0,849448.0163043478,2770604104.0,2014-06-04,499950.0,3.0,2.0,1520.0,2208.0,2.0,0.0,0.0,3.0,8.0,1040.0,480.0,2007.0,0.0,47.6419,-122.374,141.208,205.1232,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,6.0,spring
16694,98119.0,849448.0163043478,7011201475.0,2014-05-27,780000.0,3.0,3.0,2520.0,2152.0,1.0,0.0,0.0,3.0,8.0,1560.0,960.0,1925.0,2006.0,47.6363,-122.371,234.108,199.92079999999999,house,build <1955,Less than 100m²,yes,yes,High,regular,2014.0,5.0,spring
16696,98119.0,849448.0163043478,9578080040.0,2014-08-12,589000.0,3.0,3.0,1720.0,954.0,3.0,0.0,0.0,3.0,8.0,1460.0,260.0,2006.0,0.0,47.648,-122.358,159.78799999999998,88.6266,house,build > 1955,More than 100m²,yes,no,Medium,regular,2014.0,8.0,summer
16697,98119.0,849448.0163043478,7011201445.0,2014-07-02,525000.0,2.0,1.0,1530.0,3503.0,1.0,0.0,1.0,4.0,7.0,830.0,700.0,1916.0,0.0,47.6368,-122.371,142.137,325.4287,apartament,build <1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
16698,98119.0,849448.0163043478,2652500155.0,2014-10-29,815000.0,4.0,1.0,1820.0,4500.0,1.0,0.0,0.0,3.0,8.0,1820.0,0.0,1921.0,0.0,47.6429,-122.36,169.078,418.05,house,build <1955,Less than 100m²,no,no,High,regular,2014.0,10.0,fall
16699,98119.0,849448.0163043478,2397100155.0,2015-02-24,589000.0,3.0,1.0,920.0,3600.0,1.0,0.0,0.0,4.0,6.0,820.0,100.0,1904.0,0.0,47.6386,-122.365,85.468,334.44,house,build <1955,Less than 100m²,yes,no,Medium,regular,2015.0,2.0,winter
16700,98119.0,849448.0163043478,9405800040.0,2014-10-16,775000.0,4.0,1.0,1890.0,4800.0,1.0,0.0,0.0,3.0,7.0,1390.0,500.0,1906.0,0.0,47.6405,-122.367,175.581,445.91999999999996,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,10.0,fall
16701,98119.0,849448.0163043478,2397101075.0,2014-07-02,782000.0,2.0,1.0,1570.0,3600.0,1.0,0.0,2.0,4.0,7.0,1320.0,250.0,1906.0,0.0,47.6366,-122.363,145.853,334.44,apartament,build <1955,Less than 100m²,yes,no,High,regular,2014.0,7.0,summer
16703,98119.0,849448.0163043478,3613600150.0,2015-01-05,300523.0,3.0,2.0,2370.0,6840.0,2.0,0.0,0.0,3.0,9.0,2370.0,0.0,1987.0,0.0,47.6503,-122.366,220.173,635.4359999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,1.0,winter
16704,98119.0,849448.0163043478,7011201087.0,2014-08-04,385000.0,3.0,1.0,1220.0,1450.0,1.0,0.0,0.0,3.0,6.0,620.0,600.0,1905.0,0.0,47.6361,-122.368,113.338,134.70499999999998,house,build <1955,Less than 100m²,yes,no,Low,regular,2014.0,8.0,summer
16705,98119.0,849448.0163043478,2771602425.0,2014-07-21,447000.0,2.0,1.0,980.0,1600.0,2.0,0.0,0.0,3.0,8.0,980.0,0.0,2010.0,0.0,47.638,-122.375,91.042,148.64,apartament,build > 1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
16707,98119.0,849448.0163043478,2770604615.0,2014-11-21,735000.0,4.0,2.0,1640.0,6000.0,1.0,0.0,0.0,4.0,9.0,1640.0,0.0,1911.0,0.0,47.6505,-122.375,152.356,557.4,house,build <1955,Less than 100m²,no,no,High,regular,2014.0,11.0,fall
16708,98119.0,849448.0163043478,2770604665.0,2015-02-02,612125.0,2.0,1.0,1670.0,6000.0,1.0,0.0,0.0,3.0,7.0,1090.0,580.0,1950.0,0.0,47.6517,-122.374,155.143,557.4,apartament,build <1955,Less than 100m²,yes,no,Medium,regular,2015.0,2.0,winter
16712,98119.0,849448.0163043478,5113400364.0,2015-01-26,650000.0,4.0,1.0,2480.0,6383.0,1.0,0.0,0.0,3.0,7.0,1380.0,1100.0,1946.0,0.0,47.6445,-122.374,230.392,592.9807,house,build <1955,Less than 100m²,yes,no,Medium,regular,2015.0,1.0,winter
16715,98119.0,849448.0163043478,7443000514.0,2015-03-10,525000.0,3.0,3.0,1370.0,1764.0,2.0,0.0,0.0,3.0,8.0,1180.0,190.0,2000.0,0.0,47.6511,-122.368,127.273,163.8756,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,3.0,winter
16716,98119.0,849448.0163043478,3232200095.0,2015-04-14,615000.0,4.0,1.0,1340.0,2006.0,1.0,0.0,0.0,3.0,7.0,1340.0,0.0,1931.0,0.0,47.6357,-122.373,124.48599999999999,186.35739999999998,house,build <1955,Less than 100m²,no,no,Medium,regular,2015.0,4.0,spring
16717,98119.0,849448.0163043478,2653000005.0,2014-05-12,840000.0,4.0,2.0,2600.0,2750.0,1.0,0.0,0.0,3.0,7.0,1620.0,980.0,1936.0,0.0,47.6413,-122.357,241.54,255.475,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,5.0,spring
16719,98119.0,849448.0163043478,5113400168.0,2015-01-16,620000.0,3.0,1.0,2140.0,5808.0,1.0,0.0,1.0,3.0,7.0,1070.0,1070.0,1947.0,0.0,47.6435,-122.373,198.80599999999998,539.5631999999999,house,build <1955,Less than 100m²,yes,no,Medium,regular,2015.0,1.0,winter
16720,98119.0,849448.0163043478,2770604081.0,2015-03-05,629950.0,3.0,2.0,1680.0,1683.0,2.0,0.0,0.0,3.0,9.0,1120.0,560.0,2014.0,0.0,47.6425,-122.374,156.072,156.3507,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,3.0,winter
16721,98119.0,849448.0163043478,2652500225.0,2014-10-10,575000.0,3.0,2.0,1710.0,3600.0,1.0,0.0,0.0,3.0,7.0,1590.0,120.0,1909.0,0.0,47.642,-122.36,158.85899999999998,334.44,house,build <1955,Less than 100m²,yes,no,Medium,regular,2014.0,10.0,fall
16722,98119.0,849448.0163043478,9578080130.0,2014-07-02,625000.0,3.0,3.0,1820.0,1641.0,3.0,0.0,0.0,3.0,8.0,1540.0,280.0,2006.0,0.0,47.6482,-122.358,169.078,152.44889999999998,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
16723,98119.0,849448.0163043478,2867100007.0,2015-02-23,485000.0,3.0,1.0,1260.0,3230.0,1.0,0.0,0.0,3.0,7.0,1260.0,0.0,1907.0,0.0,47.644,-122.369,117.054,300.067,house,build <1955,Less than 100m²,no,no,Medium,regular,2015.0,2.0,winter
16728,98119.0,849448.0163043478,6819100080.0,2014-10-01,636100.0,3.0,1.0,1010.0,6000.0,1.0,0.0,0.0,3.0,7.0,1010.0,0.0,1919.0,1977.0,47.6438,-122.357,93.829,557.4,house,build <1955,Less than 100m²,no,yes,Medium,regular,2014.0,10.0,fall
16729,98119.0,849448.0163043478,2770604346.0,2014-07-05,499000.0,3.0,2.0,1540.0,1326.0,3.0,0.0,0.0,3.0,8.0,1390.0,150.0,1995.0,0.0,47.6457,-122.374,143.066,123.1854,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,7.0,summer
16730,98119.0,849448.0163043478,2770604082.0,2015-03-10,629950.0,3.0,2.0,1680.0,1683.0,2.0,0.0,0.0,3.0,9.0,1120.0,560.0,2014.0,0.0,47.6424,-122.374,156.072,156.3507,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2015.0,3.0,winter
16732,98119.0,849448.0163043478,4232900250.0,2014-07-10,525000.0,2.0,1.0,1340.0,3600.0,1.0,0.0,0.0,3.0,7.0,1340.0,0.0,1903.0,0.0,47.6358,-122.364,124.48599999999999,334.44,apartament,build <1955,Less than 100m²,no,no,Medium,regular,2014.0,7.0,summer
16734,98119.0,849448.0163043478,2770605175.0,2015-02-27,620047.0,4.0,1.0,1760.0,6000.0,1.0,0.0,0.0,3.0,7.0,880.0,880.0,1946.0,0.0,47.6508,-122.373,163.504,557.4,house,build <1955,Less than 100m²,yes,no,Medium,regular,2015.0,2.0,winter
16735,98119.0,849448.0163043478,7015200900.0,2015-04-10,820000.0,4.0,2.0,2440.0,5737.0,2.0,0.0,0.0,4.0,8.0,1700.0,740.0,1929.0,0.0,47.6472,-122.367,226.676,532.9673,house,build <1955,Less than 100m²,yes,no,High,regular,2015.0,4.0,spring
16736,98119.0,849448.0163043478,7011201333.0,2014-09-17,590000.0,3.0,3.0,1290.0,1230.0,2.0,0.0,2.0,3.0,9.0,1090.0,200.0,2008.0,0.0,47.6367,-122.37,119.841,114.267,house,build > 1955,Less than 100m²,yes,no,Medium,regular,2014.0,9.0,summer
16737,98119.0,849448.0163043478,7011201106.0,2015-02-16,425000.0,2.0,1.0,830.0,1241.0,2.0,0.0,0.0,3.0,7.0,830.0,0.0,2005.0,0.0,47.6363,-122.368,77.107,115.2889,apartament,build > 1955,Less than 100m²,no,no,Medium,regular,2015.0,2.0,winter
16740,98119.0,849448.0163043478,7011201482.0,2015-03-17,552700.0,2.0,1.0,1100.0,2800.0,1.0,0.0,0.0,3.0,7.0,1100.0,0.0,1925.0,0.0,47.6361,-122.371,102.19,260.12,apartament,build <1955,Less than 100m²,no,no,Medium,regular,2015.0,3.0,winter
16741,98119.0,849448.0163043478,2533300025.0,2014-07-10,740000.0,3.0,1.0,1830.0,4000.0,1.0,0.0,0.0,4.0,7.0,1350.0,480.0,1910.0,0.0,47.6453,-122.371,170.007,371.59999999999997,house,build <1955,Less than 100m²,yes,no,High,regular,2014.0,7.0,summer
16743,98119.0,849448.0163043478,1861400068.0,2014-09-11,390000.0,2.0,1.0,860.0,1800.0,1.0,0.0,0.0,3.0,7.0,860.0,0.0,1909.0,0.0,47.6334,-122.371,79.89399999999999,167.22,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
16745,98119.0,849448.0163043478,2770605420.0,2014-09-16,550000.0,2.0,0.0,1040.0,4000.0,1.0,0.0,0.0,3.0,7.0,930.0,110.0,1909.0,0.0,47.6489,-122.372,96.616,371.59999999999997,apartament,build <1955,Less than 100m²,yes,no,Medium,regular,2014.0,9.0,summer
16747,98119.0,849448.0163043478,8900000100.0,2014-12-31,509000.0,4.0,2.0,1630.0,1724.0,1.0,0.0,0.0,3.0,6.0,1030.0,600.0,1915.0,1970.0,47.6472,-122.362,151.427,160.15959999999998,house,build <1955,Less than 100m²,yes,yes,Medium,regular,2014.0,12.0,fall
16752,98119.0,849448.0163043478,976000903.0,2015-03-19,655000.0,2.0,2.0,1460.0,1851.0,2.0,0.0,0.0,3.0,9.0,1180.0,280.0,2014.0,0.0,47.6461,-122.362,135.634,171.9579,apartament,build > 1955,Less than 100m²,yes,no,High,regular,2015.0,3.0,winter
